tweet_id,image_numero,stance_target,stance_label
1029807189496610817,0,Merger and acquisition between Cigna and Express Scripts.,Support
973471249916506114,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1027000198239858688,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1075834059266367489,0,Merger and acquisition between Cigna and Express Scripts.,Support
1038141622284894208,0,Merger and acquisition between Cigna and Express Scripts.,Comment
975828015535050753,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1041884065048100864,0,Merger and acquisition between Cigna and Express Scripts.,Support
971765586819731456,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1225498907314151427,0,Merger and acquisition between Cigna and Express Scripts.,Comment
971814314557374464,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1295197238231216135,0,Merger and acquisition between Cigna and Express Scripts.,Support
998545439883517952,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1041826721694015489,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
1037663912387260416,0,Merger and acquisition between Cigna and Express Scripts.,Support
984821555829108736,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
1026625108226371585,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1036997149907664898,0,Merger and acquisition between Cigna and Express Scripts.,Support
1044339410026803203,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1001859283217104896,0,Merger and acquisition between Cigna and Express Scripts.,Comment
973577642434756608,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
971866708557283328,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
1002568206823944192,0,Merger and acquisition between Cigna and Express Scripts.,Support
1041763338299027456,0,Merger and acquisition between Cigna and Express Scripts.,Support
1024769620014768130,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1033008458809761795,0,Merger and acquisition between Cigna and Express Scripts.,Support
1031347087013830656,0,Merger and acquisition between Cigna and Express Scripts.,Support
1031535710682193920,0,Merger and acquisition between Cigna and Express Scripts.,Comment
899946216569667584,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
987758313319403520,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1027981192560144384,0,Merger and acquisition between Cigna and Express Scripts.,Support
1029150148079837186,0,Merger and acquisition between Cigna and Express Scripts.,Support
971748438839844864,0,Merger and acquisition between Cigna and Express Scripts.,Support
1075541033822371841,0,Merger and acquisition between Cigna and Express Scripts.,Support
986726057092009984,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1041818626628702210,0,Merger and acquisition between Cigna and Express Scripts.,Support
1076150349172535297,0,Merger and acquisition between Cigna and Express Scripts.,Comment
972172415043297280,0,Merger and acquisition between Cigna and Express Scripts.,Support
986975203887468544,0,Merger and acquisition between Cigna and Express Scripts.,Refute
819515056379596800,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
819515056379596800,1,Merger and acquisition between Cigna and Express Scripts.,Unrelated
971894080325140482,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1034465679515234304,0,Merger and acquisition between Cigna and Express Scripts.,Support
1024780277577646080,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1031518247185784832,0,Merger and acquisition between Cigna and Express Scripts.,Support
1031996113627344896,0,Merger and acquisition between Cigna and Express Scripts.,Support
971868305836400640,0,Merger and acquisition between Cigna and Express Scripts.,Support
941785332189683712,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
998938795482361856,0,Merger and acquisition between Cigna and Express Scripts.,Comment
973217105763098626,0,Merger and acquisition between Cigna and Express Scripts.,Comment
971714547798216704,0,Merger and acquisition between Cigna and Express Scripts.,Support
1004248275183075328,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
1037405084651581441,0,Merger and acquisition between Cigna and Express Scripts.,Support
1027149196909010944,0,Merger and acquisition between Cigna and Express Scripts.,Comment
992480494926336001,0,Merger and acquisition between Cigna and Express Scripts.,Refute
971793432686374913,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1076311383367667712,0,Merger and acquisition between Cigna and Express Scripts.,Support
1136275263086571521,0,Merger and acquisition between Cigna and Express Scripts.,Comment
972106932160024577,0,Merger and acquisition between Cigna and Express Scripts.,Support
972162685163974656,0,Merger and acquisition between Cigna and Express Scripts.,Comment
971810337384214528,0,Merger and acquisition between Cigna and Express Scripts.,Support
1113390466106580992,0,Merger and acquisition between Cigna and Express Scripts.,Unrelated
975954196741672960,0,Merger and acquisition between Cigna and Express Scripts.,Comment
1027751446668881920,0,Merger and acquisition between Cigna and Express Scripts.,Refute
1036667977830199297,0,Merger and acquisition between Cigna and Express Scripts.,Support
971735409741922305,0,Merger and acquisition between Cigna and Express Scripts.,Support
