tweet_id,image_numero,stance_target,stance_label
646440410705956864,0,Merger and acquisition between Aetna and Humana.,Comment
823991315125903363,0,Merger and acquisition between Aetna and Humana.,Refute
699354036076703744,0,Merger and acquisition between Aetna and Humana.,Comment
844956923015417856,0,Merger and acquisition between Aetna and Humana.,Unrelated
755568027693830144,0,Merger and acquisition between Aetna and Humana.,Refute
625688430211678208,0,Merger and acquisition between Aetna and Humana.,Comment
831492823333564416,0,Merger and acquisition between Aetna and Humana.,Refute
756866014348845056,0,Merger and acquisition between Aetna and Humana.,Comment
760487075875549184,0,Merger and acquisition between Aetna and Humana.,Comment
860197117851295744,0,Merger and acquisition between Aetna and Humana.,Support
831526077218557953,0,Merger and acquisition between Aetna and Humana.,Refute
751421179915886592,0,Merger and acquisition between Aetna and Humana.,Unrelated
832286157010518016,0,Merger and acquisition between Aetna and Humana.,Refute
697899187396964352,0,Merger and acquisition between Aetna and Humana.,Support
859414328138547200,0,Merger and acquisition between Aetna and Humana.,Unrelated
751114464678772736,0,Merger and acquisition between Aetna and Humana.,Comment
664572406950940672,0,Merger and acquisition between Aetna and Humana.,Unrelated
761645661867634688,0,Merger and acquisition between Aetna and Humana.,Unrelated
748968144962592768,0,Merger and acquisition between Aetna and Humana.,Comment
697818693787656192,0,Merger and acquisition between Aetna and Humana.,Support
831925832939687948,0,Merger and acquisition between Aetna and Humana.,Unrelated
845369646970814464,0,Merger and acquisition between Aetna and Humana.,Comment
617747518147928064,0,Merger and acquisition between Aetna and Humana.,Support
656176291591254016,0,Merger and acquisition between Aetna and Humana.,Support
604344173408354304,0,Merger and acquisition between Aetna and Humana.,Support
756132970671513600,0,Merger and acquisition between Aetna and Humana.,Refute
887323821799329793,0,Merger and acquisition between Aetna and Humana.,Unrelated
831558380577648640,0,Merger and acquisition between Aetna and Humana.,Refute
823894127976783872,0,Merger and acquisition between Aetna and Humana.,Comment
823624643479277568,0,Merger and acquisition between Aetna and Humana.,Comment
832061105514110977,0,Merger and acquisition between Aetna and Humana.,Support
627543856825958400,0,Merger and acquisition between Aetna and Humana.,Comment
860216347656990720,0,Merger and acquisition between Aetna and Humana.,Support
860216347656990720,1,Merger and acquisition between Aetna and Humana.,Support
860216347656990720,2,Merger and acquisition between Aetna and Humana.,Support
860216347656990720,3,Merger and acquisition between Aetna and Humana.,Support
604353556662128640,0,Merger and acquisition between Aetna and Humana.,Comment
811226390527963136,0,Merger and acquisition between Aetna and Humana.,Unrelated
701846735308468224,0,Merger and acquisition between Aetna and Humana.,Unrelated
756147374242750466,0,Merger and acquisition between Aetna and Humana.,Refute
736029578947362816,0,Merger and acquisition between Aetna and Humana.,Comment
757427384840630272,0,Merger and acquisition between Aetna and Humana.,Comment
764130610940174337,0,Merger and acquisition between Aetna and Humana.,Comment
756490641782091776,0,Merger and acquisition between Aetna and Humana.,Refute
553778592996290561,0,Merger and acquisition between Aetna and Humana.,Unrelated
657295171437142017,0,Merger and acquisition between Aetna and Humana.,Unrelated
570008295945080832,0,Merger and acquisition between Aetna and Humana.,Unrelated
877850936491646976,0,Merger and acquisition between Aetna and Humana.,Unrelated
834187384409329664,0,Merger and acquisition between Aetna and Humana.,Unrelated
834187384409329664,1,Merger and acquisition between Aetna and Humana.,Unrelated
834187384409329664,2,Merger and acquisition between Aetna and Humana.,Unrelated
756455063221104641,0,Merger and acquisition between Aetna and Humana.,Comment
604581314902106112,0,Merger and acquisition between Aetna and Humana.,Support
823907947725996032,0,Merger and acquisition between Aetna and Humana.,Refute
823590790987288576,0,Merger and acquisition between Aetna and Humana.,Refute
607990512721616896,0,Merger and acquisition between Aetna and Humana.,Comment
831865515362643968,0,Merger and acquisition between Aetna and Humana.,Unrelated
880108844814172160,0,Merger and acquisition between Aetna and Humana.,Refute
796837096803749888,0,Merger and acquisition between Aetna and Humana.,Unrelated
809035348047265792,0,Merger and acquisition between Aetna and Humana.,Support
823603560378200064,0,Merger and acquisition between Aetna and Humana.,Unrelated
823603560378200064,1,Merger and acquisition between Aetna and Humana.,Unrelated
624577790277345280,0,Merger and acquisition between Aetna and Humana.,Comment
811911312490037248,0,Merger and acquisition between Aetna and Humana.,Support
823966533252694020,0,Merger and acquisition between Aetna and Humana.,Refute
839810548481028096,0,Merger and acquisition between Aetna and Humana.,Unrelated
840175577944461312,0,Merger and acquisition between Aetna and Humana.,Unrelated
763771422854512640,0,Merger and acquisition between Aetna and Humana.,Comment
823574135930548224,0,Merger and acquisition between Aetna and Humana.,Refute
612949615994732544,0,Merger and acquisition between Aetna and Humana.,Comment
823905620902350848,0,Merger and acquisition between Aetna and Humana.,Support
746675830709968896,0,Merger and acquisition between Aetna and Humana.,Comment
823675183395381248,0,Merger and acquisition between Aetna and Humana.,Unrelated
831602103005048833,0,Merger and acquisition between Aetna and Humana.,Refute
806335195003633664,0,Merger and acquisition between Aetna and Humana.,Comment
613391466946260992,0,Merger and acquisition between Aetna and Humana.,Unrelated
745674010025955328,0,Merger and acquisition between Aetna and Humana.,Support
640539844083642368,0,Merger and acquisition between Aetna and Humana.,Unrelated
640539844083642368,1,Merger and acquisition between Aetna and Humana.,Unrelated
824722556561330177,0,Merger and acquisition between Aetna and Humana.,Refute
755796509405347841,0,Merger and acquisition between Aetna and Humana.,Support
809084817581015040,0,Merger and acquisition between Aetna and Humana.,Support
612939381402308608,0,Merger and acquisition between Aetna and Humana.,Comment
758168574888448000,0,Merger and acquisition between Aetna and Humana.,Refute
805777804470075392,0,Merger and acquisition between Aetna and Humana.,Support
863544609728851968,0,Merger and acquisition between Aetna and Humana.,Unrelated
696136988961984512,0,Merger and acquisition between Aetna and Humana.,Unrelated
751124710042181632,0,Merger and acquisition between Aetna and Humana.,Refute
751124710042181632,1,Merger and acquisition between Aetna and Humana.,Refute
761577446369931266,0,Merger and acquisition between Aetna and Humana.,Comment
831508129087123456,0,Merger and acquisition between Aetna and Humana.,Refute
604999960954675200,0,Merger and acquisition between Aetna and Humana.,Comment
624275392690528259,0,Merger and acquisition between Aetna and Humana.,Comment
809078130480738308,0,Merger and acquisition between Aetna and Humana.,Support
620971809014419456,0,Merger and acquisition between Aetna and Humana.,Comment
811255344718561284,0,Merger and acquisition between Aetna and Humana.,Unrelated
811991205949145088,0,Merger and acquisition between Aetna and Humana.,Support
807078071140487168,0,Merger and acquisition between Aetna and Humana.,Refute
807078071140487168,1,Merger and acquisition between Aetna and Humana.,Refute
618093579823632384,0,Merger and acquisition between Aetna and Humana.,Support
829342614105124864,0,Merger and acquisition between Aetna and Humana.,Refute
831514720767266816,0,Merger and acquisition between Aetna and Humana.,Refute
762755281423994880,0,Merger and acquisition between Aetna and Humana.,Comment
761231255518244865,0,Merger and acquisition between Aetna and Humana.,Comment
823664023694671872,0,Merger and acquisition between Aetna and Humana.,Refute
735879433253359616,0,Merger and acquisition between Aetna and Humana.,Refute
831493442303819776,0,Merger and acquisition between Aetna and Humana.,Refute
756145695103545344,0,Merger and acquisition between Aetna and Humana.,Refute
683740372195905536,0,Merger and acquisition between Aetna and Humana.,Refute
831488733371248640,0,Merger and acquisition between Aetna and Humana.,Refute
735521548153593856,0,Merger and acquisition between Aetna and Humana.,Unrelated
824366009922396160,0,Merger and acquisition between Aetna and Humana.,Refute
831563707385790464,0,Merger and acquisition between Aetna and Humana.,Refute
824402883718352896,0,Merger and acquisition between Aetna and Humana.,Refute
823992649183088643,0,Merger and acquisition between Aetna and Humana.,Support
814539275958030336,0,Merger and acquisition between Aetna and Humana.,Comment
782272468526440448,0,Merger and acquisition between Aetna and Humana.,Refute
859758860973752320,0,Merger and acquisition between Aetna and Humana.,Refute
617043019657838592,0,Merger and acquisition between Aetna and Humana.,Support
1000377945918230529,0,Merger and acquisition between Aetna and Humana.,Unrelated
761265479574966272,0,Merger and acquisition between Aetna and Humana.,Refute
786277722196545536,0,Merger and acquisition between Aetna and Humana.,Comment
831495275592110080,0,Merger and acquisition between Aetna and Humana.,Refute
831549455996481537,0,Merger and acquisition between Aetna and Humana.,Refute
756254896333156353,0,Merger and acquisition between Aetna and Humana.,Comment
617853753677512704,0,Merger and acquisition between Aetna and Humana.,Comment
745692357274796032,0,Merger and acquisition between Aetna and Humana.,Refute
807348349271756804,0,Merger and acquisition between Aetna and Humana.,Refute
623240998802472960,0,Merger and acquisition between Aetna and Humana.,Comment
780878344929763329,0,Merger and acquisition between Aetna and Humana.,Unrelated
823940610541420546,0,Merger and acquisition between Aetna and Humana.,Unrelated
808309994886074368,0,Merger and acquisition between Aetna and Humana.,Comment
824361547447230465,0,Merger and acquisition between Aetna and Humana.,Refute
807009576965074945,0,Merger and acquisition between Aetna and Humana.,Refute
849962776797863937,0,Merger and acquisition between Aetna and Humana.,Unrelated
831642278066274304,0,Merger and acquisition between Aetna and Humana.,Refute
647059764204072960,0,Merger and acquisition between Aetna and Humana.,Unrelated
824729783774769153,0,Merger and acquisition between Aetna and Humana.,Refute
810167863139037184,0,Merger and acquisition between Aetna and Humana.,Unrelated
698452145188765697,0,Merger and acquisition between Aetna and Humana.,Unrelated
721099050544553984,0,Merger and acquisition between Aetna and Humana.,Comment
835142248564207616,0,Merger and acquisition between Aetna and Humana.,Refute
619180529351553024,0,Merger and acquisition between Aetna and Humana.,Comment
580383670508216320,0,Merger and acquisition between Aetna and Humana.,Unrelated
765984193696374788,0,Merger and acquisition between Aetna and Humana.,Unrelated
831640301710221312,0,Merger and acquisition between Aetna and Humana.,Refute
860084494174482433,0,Merger and acquisition between Aetna and Humana.,Unrelated
817793430713696257,0,Merger and acquisition between Aetna and Humana.,Comment
805931308325048320,0,Merger and acquisition between Aetna and Humana.,Comment
800941947032662016,0,Merger and acquisition between Aetna and Humana.,Unrelated
843856962181718016,0,Merger and acquisition between Aetna and Humana.,Unrelated
767753956613324800,0,Merger and acquisition between Aetna and Humana.,Unrelated
760846577955057664,0,Merger and acquisition between Aetna and Humana.,Unrelated
841326488095977472,0,Merger and acquisition between Aetna and Humana.,Unrelated
698918511272468480,0,Merger and acquisition between Aetna and Humana.,Unrelated
806215276689813504,0,Merger and acquisition between Aetna and Humana.,Refute
815006619683540993,0,Merger and acquisition between Aetna and Humana.,Support
832040106852642818,0,Merger and acquisition between Aetna and Humana.,Refute
874749327842738177,0,Merger and acquisition between Aetna and Humana.,Refute
806521155507130368,0,Merger and acquisition between Aetna and Humana.,Unrelated
845339610850873344,0,Merger and acquisition between Aetna and Humana.,Unrelated
620923105834352640,0,Merger and acquisition between Aetna and Humana.,Comment
751839642425712641,0,Merger and acquisition between Aetna and Humana.,Comment
697782089316315137,0,Merger and acquisition between Aetna and Humana.,Comment
618745455975886849,0,Merger and acquisition between Aetna and Humana.,Comment
806634717520883717,0,Merger and acquisition between Aetna and Humana.,Refute
829335971749470209,0,Merger and acquisition between Aetna and Humana.,Unrelated
755515072856723456,0,Merger and acquisition between Aetna and Humana.,Refute
823868975046160384,0,Merger and acquisition between Aetna and Humana.,Unrelated
744955299933609984,0,Merger and acquisition between Aetna and Humana.,Support
614244080340504576,0,Merger and acquisition between Aetna and Humana.,Unrelated
642348146950078464,0,Merger and acquisition between Aetna and Humana.,Comment
739178163171905537,0,Merger and acquisition between Aetna and Humana.,Refute
831639835563720707,0,Merger and acquisition between Aetna and Humana.,Refute
748529571209707520,0,Merger and acquisition between Aetna and Humana.,Comment
670270876630319104,0,Merger and acquisition between Aetna and Humana.,Unrelated
705974258195959808,0,Merger and acquisition between Aetna and Humana.,Comment
1239414830299099138,0,Merger and acquisition between Aetna and Humana.,Unrelated
806588621524320256,0,Merger and acquisition between Aetna and Humana.,Refute
765986592443944960,0,Merger and acquisition between Aetna and Humana.,Unrelated
805886506032250880,0,Merger and acquisition between Aetna and Humana.,Comment
577514858729459713,0,Merger and acquisition between Aetna and Humana.,Unrelated
855240547488976901,0,Merger and acquisition between Aetna and Humana.,Unrelated
614177532875800576,0,Merger and acquisition between Aetna and Humana.,Support
824583818459967488,0,Merger and acquisition between Aetna and Humana.,Refute
788820884777635840,0,Merger and acquisition between Aetna and Humana.,Comment
806505566260629504,0,Merger and acquisition between Aetna and Humana.,Comment
805778328409886720,0,Merger and acquisition between Aetna and Humana.,Comment
606842647370731520,0,Merger and acquisition between Aetna and Humana.,Unrelated
805812693814968320,0,Merger and acquisition between Aetna and Humana.,Refute
667754636837822465,0,Merger and acquisition between Aetna and Humana.,Comment
756160232133361665,0,Merger and acquisition between Aetna and Humana.,Refute
833122435272736769,0,Merger and acquisition between Aetna and Humana.,Refute
812334616073932805,0,Merger and acquisition between Aetna and Humana.,Support
819296202554478593,0,Merger and acquisition between Aetna and Humana.,Comment
730094468351696896,0,Merger and acquisition between Aetna and Humana.,Unrelated
814860136040792064,0,Merger and acquisition between Aetna and Humana.,Unrelated
844366166214819840,0,Merger and acquisition between Aetna and Humana.,Unrelated
798534412744986624,0,Merger and acquisition between Aetna and Humana.,Unrelated
832689317512253443,0,Merger and acquisition between Aetna and Humana.,Refute
805769701448122369,0,Merger and acquisition between Aetna and Humana.,Comment
831602472254861312,0,Merger and acquisition between Aetna and Humana.,Refute
805824309356699648,0,Merger and acquisition between Aetna and Humana.,Refute
618104279082139648,0,Merger and acquisition between Aetna and Humana.,Comment
878211784410361856,0,Merger and acquisition between Aetna and Humana.,Unrelated
665999275260678144,0,Merger and acquisition between Aetna and Humana.,Unrelated
752610309337145345,0,Merger and acquisition between Aetna and Humana.,Comment
752610309337145345,1,Merger and acquisition between Aetna and Humana.,Comment
823862925819576320,0,Merger and acquisition between Aetna and Humana.,Refute
826607257639071744,0,Merger and acquisition between Aetna and Humana.,Refute
826440976344371200,0,Merger and acquisition between Aetna and Humana.,Comment
720168518923218944,0,Merger and acquisition between Aetna and Humana.,Unrelated
791615826604462080,0,Merger and acquisition between Aetna and Humana.,Unrelated
1001132741830856704,0,Merger and acquisition between Aetna and Humana.,Unrelated
634263137479360512,0,Merger and acquisition between Aetna and Humana.,Unrelated
880185484630274048,0,Merger and acquisition between Aetna and Humana.,Unrelated
812334616208097281,0,Merger and acquisition between Aetna and Humana.,Refute
823915731884605440,0,Merger and acquisition between Aetna and Humana.,Support
618516616175726592,0,Merger and acquisition between Aetna and Humana.,Comment
656350187858894848,0,Merger and acquisition between Aetna and Humana.,Unrelated
614102182820904960,0,Merger and acquisition between Aetna and Humana.,Support
575989701829496832,0,Merger and acquisition between Aetna and Humana.,Unrelated
