tweet_id,image_numero,stance_target,stance_label
842884875178803201,0,Merger and acquisition between Anthem and Cigna.,Comment
839400931737366530,0,Merger and acquisition between Anthem and Cigna.,Comment
624788625314705408,0,Merger and acquisition between Anthem and Cigna.,Comment
626550956436660224,0,Merger and acquisition between Anthem and Cigna.,Comment
604344173408354304,0,Merger and acquisition between Anthem and Cigna.,Support
661513519205097473,0,Merger and acquisition between Anthem and Cigna.,Unrelated
849970667357425664,0,Merger and acquisition between Anthem and Cigna.,Unrelated
762680521751195649,0,Merger and acquisition between Anthem and Cigna.,Comment
1099107960352137216,0,Merger and acquisition between Anthem and Cigna.,Refute
748879396568727552,0,Merger and acquisition between Anthem and Cigna.,Comment
824238660589522945,0,Merger and acquisition between Anthem and Cigna.,Unrelated
752515476924796929,0,Merger and acquisition between Anthem and Cigna.,Refute
642348146950078464,0,Merger and acquisition between Anthem and Cigna.,Comment
752876254991421440,0,Merger and acquisition between Anthem and Cigna.,Refute
754958360575893505,0,Merger and acquisition between Anthem and Cigna.,Unrelated
846792492976521216,0,Merger and acquisition between Anthem and Cigna.,Refute
1072632393184489478,0,Merger and acquisition between Anthem and Cigna.,Refute
627120446127734784,0,Merger and acquisition between Anthem and Cigna.,Comment
814418179044818944,0,Merger and acquisition between Anthem and Cigna.,Refute
764170359255949312,0,Merger and acquisition between Anthem and Cigna.,Unrelated
656469983552102400,0,Merger and acquisition between Anthem and Cigna.,Unrelated
766016891013832704,0,Merger and acquisition between Anthem and Cigna.,Unrelated
746821774097014784,0,Merger and acquisition between Anthem and Cigna.,Refute
858067084370210817,0,Merger and acquisition between Anthem and Cigna.,Comment
745734610852556800,0,Merger and acquisition between Anthem and Cigna.,Refute
1072561330404626432,0,Merger and acquisition between Anthem and Cigna.,Unrelated
765211721350930432,0,Merger and acquisition between Anthem and Cigna.,Comment
603249344695767041,0,Merger and acquisition between Anthem and Cigna.,Unrelated
675148498191405056,0,Merger and acquisition between Anthem and Cigna.,Unrelated
1318201198701387781,0,Merger and acquisition between Anthem and Cigna.,Refute
533526307313680384,0,Merger and acquisition between Anthem and Cigna.,Unrelated
655942054363553792,0,Merger and acquisition between Anthem and Cigna.,Unrelated
626843817778417664,0,Merger and acquisition between Anthem and Cigna.,Comment
598869438268579841,0,Merger and acquisition between Anthem and Cigna.,Support
849668079344865282,0,Merger and acquisition between Anthem and Cigna.,Unrelated
611173609025990656,0,Merger and acquisition between Anthem and Cigna.,Comment
846781360899571712,0,Merger and acquisition between Anthem and Cigna.,Comment
612329466472333313,0,Merger and acquisition between Anthem and Cigna.,Comment
624360904130469889,0,Merger and acquisition between Anthem and Cigna.,Support
744998689253523456,0,Merger and acquisition between Anthem and Cigna.,Refute
811550795128799232,0,Merger and acquisition between Anthem and Cigna.,Unrelated
778624849187115008,0,Merger and acquisition between Anthem and Cigna.,Comment
747851507521945600,0,Merger and acquisition between Anthem and Cigna.,Comment
764209271496212484,0,Merger and acquisition between Anthem and Cigna.,Comment
620879926409834496,0,Merger and acquisition between Anthem and Cigna.,Unrelated
747851506846695424,0,Merger and acquisition between Anthem and Cigna.,Support
1258473831989215234,0,Merger and acquisition between Anthem and Cigna.,Unrelated
759051517940891648,0,Merger and acquisition between Anthem and Cigna.,Comment
723836950684274688,0,Merger and acquisition between Anthem and Cigna.,Unrelated
624617693962878976,0,Merger and acquisition between Anthem and Cigna.,Comment
702958588625494016,0,Merger and acquisition between Anthem and Cigna.,Unrelated
831654591276134400,0,Merger and acquisition between Anthem and Cigna.,Refute
847478894248808448,0,Merger and acquisition between Anthem and Cigna.,Refute
605766159628013569,0,Merger and acquisition between Anthem and Cigna.,Unrelated
1166311147450109954,0,Merger and acquisition between Anthem and Cigna.,Unrelated
826371702737293312,0,Merger and acquisition between Anthem and Cigna.,Unrelated
734729877493035009,0,Merger and acquisition between Anthem and Cigna.,Comment
696275187407450112,0,Merger and acquisition between Anthem and Cigna.,Unrelated
858001419194032128,0,Merger and acquisition between Anthem and Cigna.,Refute
704827101149569024,0,Merger and acquisition between Anthem and Cigna.,Unrelated
824240955519856640,0,Merger and acquisition between Anthem and Cigna.,Unrelated
788472921719181312,0,Merger and acquisition between Anthem and Cigna.,Unrelated
825086170996600832,0,Merger and acquisition between Anthem and Cigna.,Unrelated
557597869742358529,0,Merger and acquisition between Anthem and Cigna.,Unrelated
757716517748404224,0,Merger and acquisition between Anthem and Cigna.,Support
